Country,ISO2,ISO3,Technology,Energy Type,Indicator,Unit,Source,CTS Name,CTS Code,CTS Full Descriptor,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
G7,,NA119,Wind energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",16933.16,20126.24,30063.59,35176.75,46947.73,55180.162,72015.431,94109.469,121759.323,147934.633,175788.98,223759.109,258182.527,305159.967,334605.087,382699.484,422719.655,492935.468,529956.644,583343.622,652837.828,665111.856,748991.669,
G7,,NA119,Wind energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",9484.0,14147.64,18308.64,23045.19,26505.8,32748.41,40299.79,49400.1,61911.3,79186.8,89640.695,102462.984,123934.795,132106.295,146449.581,165110.383,183191.924,201964.71,216437.223,232742.787,251380.404,270267.42,288794.168,303031.635
Gabon,GA,GAB,Bioenergy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,,,,,,,,1.22,1.22,1.22,1.22,1.22,1.22,1.22,,
Gabon,GA,GAB,Bioenergy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,,,,,,,,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
Gabon,GA,GAB,Fossil fuels,Total Non-Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",818.058,818.058,862.251,871.542,549.729,560.665,601.446,626.975,673.841,708.0,845.0,998.0,1057.0,958.0,980.0,989.0,1158.0,957.0,840.0,840.0,840.0,840.0,840.0,
Gabon,GA,GAB,Fossil fuels,Total Non-Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",173.2,173.2,171.6,176.0,176.0,174.0,176.0,210.0,204.0,203.0,226.0,229.0,280.0,273.0,268.0,269.6,295.7,289.0,279.47,279.47,279.47,279.47,279.47,279.47
Gabon,GA,GAB,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",1172.788,1172.876,1236.235,1249.517,788.522,804.09,862.666,899.066,966.31,945.111,908.067,840.988,909.068,936.701,794.935,919.08,822.387,915.387,982.387,982.387,982.387,982.387,982.387,
Gabon,GA,GAB,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",170.58,170.58,170.58,170.58,170.58,170.58,170.58,170.58,170.58,170.58,170.58,170.58,170.58,330.58,330.58,330.58,330.58,330.58,330.58,330.58,330.58,330.58,330.58,330.58
Gabon,GA,GAB,Solar energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,,0.03,0.03,0.03,0.03,0.06,0.06,0.08,0.09,0.11,0.12,0.13,0.12,0.67,0.7,
Gabon,GA,GAB,Solar energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,,0.02,0.02,0.02,0.02,0.046,0.046,0.058,0.066,0.081,0.086,0.098,0.09,0.49,0.51,0.51
"Gambia, The",GM,GMB,Fossil fuels,Total Non-Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",90.0,147.0,151.2,168.0,185.0,203.0,216.0,229.0,242.0,242.0,245.2,246.7,236.522,241.466,254.189,282.764,298.537,313.709,388.031,456.098,478.252,510.207,585.746,
"Gambia, The",GM,GMB,Fossil fuels,Total Non-Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",13.0,25.8,25.8,25.8,25.8,25.8,51.4,51.4,51.4,51.4,51.4,51.4,51.4,64.2,64.2,64.2,64.2,64.2,141.8,141.8,141.8,159.8,159.8,159.8
"Gambia, The",GM,GMB,Solar energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,0.077,0.108,0.112,0.114,0.291,0.291,0.297,0.452,0.613,0.803,1.554,2.05,2.111,2.915,2.9,2.817,2.688,
"Gambia, The",GM,GMB,Solar energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,0.048,0.068,0.07,0.072,0.183,0.183,0.186,0.283,0.384,0.504,0.975,1.286,1.325,1.829,1.819,1.806,1.722,1.722
"Gambia, The",GM,GMB,Wind energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,,0.263,0.263,1.84,1.84,2.128,2.128,2.128,2.128,2.128,2.128,2.128,2.128,2.128,2.128,
"Gambia, The",GM,GMB,Wind energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,,0.15,0.15,0.15,1.05,1.05,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214,1.214
Georgia,GE,GEO,Fossil fuels,Total Non-Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",1539.3,1370.3,513.4,635.2,874.4,1030.6,2220.3,1514.508,1281.486,990.678,682.751,2212.052,2477.112,1787.703,2035.892,2378.331,2235.122,2233.0,2114.9,2840.406,2820.8,2379.6,2800.0,
Georgia,GE,GEO,Fossil fuels,Total Non-Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",560.0,560.0,560.0,560.0,560.0,560.0,560.0,680.0,680.0,680.0,730.0,730.0,683.0,730.0,730.0,925.0,925.0,925.0,925.0,925.0,1189.0,1189.0,1189.0,1189.0
Georgia,GE,GEO,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",5881.3,5535.39,6711.5,6497.2,6027.8,6030.4,5401.6,6831.17,7169.012,7417.005,9374.896,7892.456,7220.512,8271.206,8335.337,8453.764,9329.241,9210.4,9949.4,8931.7,8248.2,10182.1,10771.4,
Georgia,GE,GEO,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",2560.74,2560.74,2560.74,2560.74,2560.74,2560.74,2584.74,2704.01,2713.26,2718.16,2598.0,2598.0,2645.0,2663.0,2800.0,2802.0,3160.0,3113.0,3220.0,3300.0,3323.0,3354.0,3376.0,3446.0
Georgia,GE,GEO,Solar energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,,,,,,,,,0.492,0.677,1.278,3.556,5.999,23.325,29.675,
Georgia,GE,GEO,Solar energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,,,,,,,,,0.387,0.533,1.007,2.8,4.724,18.366,23.366,57.656
Georgia,GE,GEO,Wind energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,,,,,,,,,9.026,87.8,84.3,84.694,90.8,83.4,87.5,
Georgia,GE,GEO,Wind energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,,,,,,,,,20.0,20.0,20.0,21.0,21.0,21.0,21.0,21.0
Germany,DE,DEU,Bioenergy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",4331.0,4590.0,5309.0,8949.0,10635.0,14708.0,18936.0,24617.0,28017.0,30885.0,33923.0,36890.0,43203.0,45514.0,48288.0,50326.0,50929.0,50916.0,50794.0,50127.0,50931.0,49096.2,48136.0,
Germany,DE,DEU,Bioenergy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",766.5,1047.5,1163.5,1889.0,2165.5,2961.0,3652.5,4001.0,4367.0,5589.5,6222.0,7162.0,7470.5,7964.0,8202.0,8429.0,8659.5,8982.0,9661.5,9994.0,10320.0,9791.5,9830.0,9950.0
Germany,DE,DEU,Fossil fuels,Total Non-Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",361442.0,364835.0,365426.0,388668.0,383139.0,383711.0,386133.0,397891.0,385401.0,352440.0,372550.0,366773.0,371343.0,374945.0,352838.0,352936.0,361336.0,346079.0,327585.0,277336.0,244678.0,276447.0,280849.0,
Germany,DE,DEU,Fossil fuels,Total Non-Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",78850.0,76840.0,78436.0,71331.0,73633.0,71632.0,71391.0,72720.0,75617.0,75732.0,77613.0,80284.0,80203.0,81521.0,87104.0,86623.0,85125.0,84194.0,91401.0,88534.0,86044.0,87486.0,89018.0,88934.0
Germany,DE,DEU,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",21732.0,22733.0,23124.0,18321.0,20746.0,19638.0,20031.0,21169.0,20443.0,19031.0,20953.0,17672.0,21755.0,22998.0,19587.0,18976.0,20546.0,20150.0,17693.0,19731.0,18721.0,19657.0,17625.0,
Germany,DE,DEU,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",4831.0,4831.0,4937.0,4953.0,5186.0,5210.0,5193.0,5137.0,5164.0,5340.0,5407.0,5625.0,5607.0,5589.0,5580.0,5589.0,5629.0,5627.0,5329.0,5378.0,5454.0,5490.0,5621.0,5741.0
Germany,DE,DEU,Solar energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",60.0,116.0,188.0,313.0,557.0,1282.0,2220.0,3075.0,4420.0,6583.0,11729.0,19599.0,26380.0,31010.0,36056.0,38726.0,38098.0,39401.0,43459.0,44383.0,49496.0,50472.0,60304.0,
Germany,DE,DEU,Solar energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",114.0,195.0,260.0,435.0,1105.0,2056.0,2899.0,4170.0,6120.0,10566.0,18006.0,25916.0,34077.0,36710.0,37900.0,39224.0,40679.0,42293.0,45158.0,48914.0,53671.0,60038.0,67479.0,81739.0
Germany,DE,DEU,Wind energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",9352.0,10456.0,15856.0,19087.0,26019.0,27774.0,31324.0,40507.0,41385.0,39420.0,38547.0,49858.0,51680.0,52737.0,58497.0,80624.0,79924.0,105693.0,109951.0,125894.0,132102.0,114169.0,124816.0,
Germany,DE,DEU,Wind energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",6095.0,8754.0,12001.0,14381.0,16419.0,18248.0,20474.0,22116.0,22794.0,25732.0,26903.0,28712.0,30979.0,33477.0,38614.0,44580.0,49435.0,55580.0,58721.0,60742.0,62201.0,63711.0,66163.0,69459.0
Ghana,GH,GHA,Bioenergy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",13.5,13.5,13.5,13.5,13.5,13.5,9.6,9.6,15.8,15.8,15.8,15.8,15.8,15.8,19.4,19.4,19.45,19.48,19.72,19.717,19.762,19.4,19.596,
