Country,ISO2,ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,Scale,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Myanmar,MM,MMR,CO2 Emissions Embodied in Gross Exports,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTTX,CO2 Emissions Embodied in Trade; Exports,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Trade, Exports",Units,1.12,0.992,0.897,1.427,1.786,2.491,2.691,2.491,2.301,2.692,2.952,3.613,3.576,2.629,2.555,2.756,2.568,2.888,3.791,4.83,6.213,7.617,9.789,11.146,12.634,11.172,9.316
Myanmar,MM,MMR,"CO2 Emissions Embodied in Gross Exports, balance",Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTT,CO2 Emissions Embodied in Trade; Trade Balance,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Trade",Units,-2.021,-1.684,-2.164,-1.736,-0.769,0.225,-1.146,0.247,-0.424,0.572,0.845,0.954,0.553,-1.004,-1.107,-3.997,-5.634,-4.961,-8.984,-11.119,-11.737,-12.967,-8.107,-4.377,-6.852,-10.615,-1.82
Myanmar,MM,MMR,CO2 Emissions Embodied in Gross Imports,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTT,CO2 Emissions Embodied in Trade; Imports,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Trade",Units,3.153,2.685,3.062,3.171,2.565,2.276,3.849,2.262,2.735,2.143,2.123,2.665,3.035,3.631,3.661,6.749,8.194,7.834,12.769,15.952,17.96,20.595,17.902,15.528,19.486,21.787,11.136
Myanmar,MM,MMR,CO2 Emissions Embodied in Production,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTP,CO2 Emissions Embodied in Production,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Production",Units,6.88,7.253,7.204,7.944,8.807,9.525,8.413,8.392,10.456,10.155,10.722,10.009,10.453,7.967,7.717,8.546,9.283,12.276,13.813,17.271,19.423,21.925,31.483,32.819,,,
"Netherlands, The",NL,NLD,"CO2 Emissions Embodied in Final Demand, balance",Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTDB,CO2 Emissions Embodied in Final Demand; Of which: Final Demand Balance,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Final Demand, Of which: Final Demand Balance",Units,-1.077,4.336,5.384,-0.03,-4.356,2.368,5.178,3.867,-1.301,1.703,2.923,0.663,-3.137,-2.262,1.239,3.196,6.149,13.133,10.28,12.352,8.747,8.61,8.552,4.236,,,
"Netherlands, The",NL,NLD,CO2 Emissions Embodied in Final Domestic Demand,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTDD,CO2 Emissions Embodied in Final Demand; Of which: Final Domestic Demand,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Final Demand, Of which: Final Domestic Demand",Units,186.587,191.736,183.757,189.75,190.095,186.081,188.946,189.371,197.59,199.292,195.793,194.047,199.341,199.885,188.569,196.651,182.579,172.758,176.412,167.692,176.262,175.156,171.714,171.333,,,
"Netherlands, The",NL,NLD,CO2 Emissions Embodied in Gross Exports,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTTX,CO2 Emissions Embodied in Trade; Exports,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Trade, Exports",Units,115.283,117.619,112.035,111.286,115.134,122.647,116.329,115.2,117.129,123.004,128.722,127.77,132.455,133.271,112.587,125.892,130.845,128.999,129.723,130.526,138.983,135.819,140.094,139.155,143.323,143.398,140.421
"Netherlands, The",NL,NLD,"CO2 Emissions Embodied in Gross Exports, balance",Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTT,CO2 Emissions Embodied in Trade; Trade Balance,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Trade",Units,-1.076,4.337,5.385,-0.029,-4.355,2.369,5.179,3.868,-1.301,1.703,2.924,0.664,-3.136,-2.261,1.239,3.196,6.149,13.133,10.281,12.352,8.747,8.61,8.553,4.236,21.899,16.309,4.23699999999999
"Netherlands, The",NL,NLD,CO2 Emissions Embodied in Gross Imports,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTT,CO2 Emissions Embodied in Trade; Imports,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Trade",Units,115.979,112.784,106.196,110.794,118.996,119.791,110.611,110.772,117.932,120.8,125.336,126.628,135.08,135.058,110.816,122.213,124.183,115.41,118.944,117.736,129.801,126.742,131.099,134.492,121.424,127.089,136.184
"Netherlands, The",NL,NLD,CO2 Emissions Embodied in Production,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTP,CO2 Emissions Embodied in Production,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Production",Units,185.51,196.072,189.142,189.72,185.739,188.449,194.125,193.238,196.288,200.995,198.716,194.71,196.204,197.624,189.808,199.847,188.728,185.892,186.692,180.043,185.009,183.766,180.266,175.569,,,
New Zealand,NZ,NZL,"CO2 Emissions Embodied in Final Demand, balance",Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTDB,CO2 Emissions Embodied in Final Demand; Of which: Final Demand Balance,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Final Demand, Of which: Final Demand Balance",Units,-3.166,-3.49,-3.467,-2.74,-3.067,-1.096,-0.76,-2.666,-6.289,-9.597,-11.833,-9.844,-11.03,-9.284,-5.593,-8.263,-9.744,-9.922,-10.253,-10.692,-9.226,-10.024,-10.82,-11.417,,,
New Zealand,NZ,NZL,CO2 Emissions Embodied in Final Domestic Demand,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTDD,CO2 Emissions Embodied in Final Demand; Of which: Final Domestic Demand,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Final Demand, Of which: Final Domestic Demand",Units,28.96,30.485,32.787,31.774,33.562,32.322,34.284,36.099,41.552,44.643,48.375,46.52,46.798,45.65,38.814,41.711,42.422,44.317,44.535,44.985,44.065,44.171,46.812,47.104,,,
New Zealand,NZ,NZL,CO2 Emissions Embodied in Gross Exports,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTTX,CO2 Emissions Embodied in Trade; Exports,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Trade, Exports",Units,10.31,10.63,11.127,11.736,12.52,14.057,14.672,13.919,13.634,13.726,13.443,13.432,13.499,14.727,11.76,12.928,13.058,12.88,13.023,13.417,13.397,12.637,13.421,13.624,12.467,12.679,12.148
New Zealand,NZ,NZL,"CO2 Emissions Embodied in Gross Exports, balance",Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTT,CO2 Emissions Embodied in Trade; Trade Balance,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Trade",Units,-3.165,-3.488,-3.465,-2.738,-3.066,-1.095,-0.758,-2.665,-6.288,-9.596,-11.832,-9.844,-11.029,-9.283,-5.593,-8.262,-9.744,-9.922,-10.252,-10.692,-9.226,-10.024,-10.819,-11.417,-12.915,-9.098,-11.595
New Zealand,NZ,NZL,CO2 Emissions Embodied in Gross Imports,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTT,CO2 Emissions Embodied in Trade; Imports,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Trade",Units,13.615,14.285,14.734,14.625,15.804,15.378,15.747,16.967,20.353,23.676,25.398,23.463,24.768,24.188,17.618,21.373,22.943,22.932,23.42,24.363,22.976,22.96,24.582,25.165,25.382,21.777,23.743
New Zealand,NZ,NZL,CO2 Emissions Embodied in Production,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTP,CO2 Emissions Embodied in Production,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Production",Units,25.794,26.995,29.321,29.033,30.494,31.225,33.524,33.433,35.263,35.045,36.543,36.676,35.767,36.366,33.221,33.448,32.678,34.395,34.282,34.293,34.838,34.147,35.992,35.687,,,
Norway,NO,NOR,"CO2 Emissions Embodied in Final Demand, balance",Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTDB,CO2 Emissions Embodied in Final Demand; Of which: Final Demand Balance,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Final Demand, Of which: Final Demand Balance",Units,-0.288,0.563,2.41,0.226,2.946,1.885,4.321,0.22,-6.072,-5.636,-10.479,-9.483,-17.811,-17.902,-8.275,-11.725,-11.616,-9.461,-11.964,-10.05,-3.802,-16.761,-6.33,-18.719,,,
Norway,NO,NOR,CO2 Emissions Embodied in Final Domestic Demand,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTDD,CO2 Emissions Embodied in Final Demand; Of which: Final Domestic Demand,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Final Demand, Of which: Final Domestic Demand",Units,50.355,50.875,51.857,55.768,56.929,56.814,54.253,56.872,60.66,63.572,66.937,72.787,76.129,74.341,64.258,72.05,70.233,67.895,72.212,69.742,64.208,70.772,63.961,73.405,,,
Norway,NO,NOR,CO2 Emissions Embodied in Gross Exports,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTTX,CO2 Emissions Embodied in Trade; Exports,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Trade, Exports",Units,38.919,41.119,44.365,45.947,51.551,53.885,53.006,50.51,48.355,51.186,51.51,56.902,55.323,55.768,49.56,53.819,50.865,50.688,50.062,50.533,49.035,35.952,47.494,38.722,39.708,35.894,40.164
Norway,NO,NOR,"CO2 Emissions Embodied in Gross Exports, balance",Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTT,CO2 Emissions Embodied in Trade; Trade Balance,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Trade",Units,-0.287,0.564,2.411,0.228,2.948,1.886,4.322,0.221,-6.071,-5.635,-10.478,-9.482,-17.811,-17.901,-8.275,-11.725,-11.615,-9.46,-11.963,-10.049,-3.802,-16.761,-6.329,-18.719,-16.21,-11.247,-8.403
Norway,NO,NOR,CO2 Emissions Embodied in Gross Imports,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTT,CO2 Emissions Embodied in Trade; Imports,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Trade",Units,39.086,40.37,41.743,45.445,48.325,51.736,48.459,50.002,54.121,56.442,61.597,65.947,72.697,73.297,57.445,65.167,62.05,59.738,61.558,60.2,52.389,52.22,53.353,57.048,55.918,47.141,48.567
Norway,NO,NOR,CO2 Emissions Embodied in Production,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTP,CO2 Emissions Embodied in Production,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Production",Units,50.067,51.438,54.267,55.994,59.876,58.699,58.574,57.092,54.588,57.936,56.458,63.304,58.318,56.44,55.982,60.325,58.617,58.435,60.249,59.692,60.405,54.011,57.632,54.686,,,
Rest of the World,,,"CO2 Emissions Embodied in Final Demand, balance",Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTDB,CO2 Emissions Embodied in Final Demand; Of which: Final Demand Balance,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Final Demand, Of which: Final Demand Balance",Units,73.698,70.435,44.972,-12.448,18.837,121.008,77.652,87.511,116.346,125.586,147.496,122.4,24.31,-55.278,-145.195,-73.96,-39.958,-96.557,-166.72,-215.453,-287.186,-230.783,-147.764,-109.405,,,
Rest of the World,,,CO2 Emissions Embodied in Final Domestic Demand,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTDD,CO2 Emissions Embodied in Final Demand; Of which: Final Domestic Demand,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Final Demand, Of which: Final Domestic Demand",Units,1971.954,1953.978,2047.456,2109.053,2114.495,2074.553,2214.781,2265.858,2308.748,2389.399,2473.701,2623.691,2805.31,2981.636,3040.531,3087.007,3115.502,3257.632,3385.393,3471.113,3536.947,3554.822,3541.834,3531.406,,,
Rest of the World,,,CO2 Emissions Embodied in Gross Exports,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTTX,CO2 Emissions Embodied in Trade; Exports,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Trade, Exports",Units,423.942,454.669,427.307,444.263,493.207,599.208,583.566,607.817,655.717,706.862,787.245,829.51,829.648,862.065,699.412,793.162,873.678,909.439,854.455,806.965,712.867,693.132,758.212,792.221,,,
Rest of the World,,,"CO2 Emissions Embodied in Gross Exports, balance",Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTT,CO2 Emissions Embodied in Trade; Trade Balance,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Trade",Units,73.697,70.434,44.971,-12.448,18.836,121.007,77.652,87.51,116.345,125.585,147.495,122.4,24.31,-55.278,-145.196,-73.96,-39.958,-96.557,-166.72,-215.454,-287.186,-230.782,-147.764,-109.405,,,
Rest of the World,,,CO2 Emissions Embodied in Gross Imports,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTT,CO2 Emissions Embodied in Trade; Imports,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Trade",Units,351.83,387.366,385.962,460.26,478.41,486.067,510.034,524.902,543.473,586.349,645.122,711.936,810.275,921.647,848.067,872.688,920.368,1013.697,1027.701,1029.311,1005.56,929.675,911.933,909.677,,,
