Country,ISO2,ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,Industry,Scale,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Ireland,IE,IRL,CO2 emissions intensities,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNI,CO2 Emissions Intensities,"Environment, Climate Change, Economic Activity, CO2 Emissions Intensities",Public administration and defence; compulsory social security,Units,42.22245562,39.70312438,37.55354314,38.03651505,36.6453566,36.15967785,29.21771913,26.46683673,21.78952836,19.32860634,15.86084472,12.6146902,10.42632067,8.02972573,9.375985544,18.19803747,17.99695154,14.61997247,13.64497481,14.3415831,10.46181438,9.784303452,11.44306485,10.79302263
Ireland,IE,IRL,CO2 emissions intensities,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNI,CO2 Emissions Intensities,"Environment, Climate Change, Economic Activity, CO2 Emissions Intensities","Publishing, audiovisual and broadcasting activities",Units,28.33202725,23.82586154,21.61482685,19.25761257,18.51621863,19.69531584,17.55195265,15.15665409,11.79834306,9.267078703,8.494432607,7.604289538,5.827589336,5.460836217,6.705972607,5.867268438,6.968607624,6.40758789,7.39960087,6.255339083,5.678846908,5.392075235,5.479023168,4.984426706
Ireland,IE,IRL,CO2 emissions intensities,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNI,CO2 Emissions Intensities,"Environment, Climate Change, Economic Activity, CO2 Emissions Intensities",Real estate activities,Units,30.96284459,27.3291055,25.32897695,23.99336354,20.45792447,19.76306904,19.07491599,16.36409297,13.53429714,11.92120086,10.60616774,9.177346396,8.041859085,5.845955282,5.743644971,5.97399406,5.618512091,5.632094273,5.197312247,4.969714475,5.51530379,5.142037903,4.722703992,4.29538621
Ireland,IE,IRL,CO2 emissions intensities,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNI,CO2 Emissions Intensities,"Environment, Climate Change, Economic Activity, CO2 Emissions Intensities",Rubber and plastics products,Units,47.69054138,37.97580147,29.10602911,21.32683373,19.43559045,22.66839378,14.35750179,14.47508761,17.5070028,18.8628402,20.20725389,17.99072058,29.5279365,11.42018109,20.3497965,25.06658311,33.04419661,21.17420597,24.39917043,23.50804082,9.716120311,11.43195868,8.646439239,7.742776804
Ireland,IE,IRL,CO2 emissions intensities,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNI,CO2 Emissions Intensities,"Environment, Climate Change, Economic Activity, CO2 Emissions Intensities",Telecommunications,Units,57.010681,54.26273202,51.24295939,54.82177397,31.53761324,25.2990968,45.86314438,38.8400549,27.32268502,20.56701324,17.75327618,17.57094268,15.17676467,9.461235217,9.668192988,9.397501059,8.417305981,9.619902011,13.46922283,10.29142298,18.64651186,12.23870368,6.511741484,6.210450342
Ireland,IE,IRL,CO2 emissions intensities,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNI,CO2 Emissions Intensities,"Environment, Climate Change, Economic Activity, CO2 Emissions Intensities","Textiles, textile products, leather and footwear",Units,74.77397866,89.13567619,89.31345138,86.55602319,103.5158071,144.177856,135.3179973,114.5081873,91.21370067,77.56880247,83.17261331,40.64008128,11.40014509,13.28609389,30.80219633,40.72628542,33.14917127,25.17985612,23.04964539,82.28195283,94.9893137,97.00889248,120.5895489,128.0611099
Ireland,IE,IRL,CO2 emissions intensities,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNI,CO2 Emissions Intensities,"Environment, Climate Change, Economic Activity, CO2 Emissions Intensities",Warehousing and support activities for transportation,Units,47.64573991,45.76376005,44.88330341,47.21071394,40.23440917,40.12483281,34.23591659,29.98600653,61.72338179,41.38835389,44.51676286,32.60783118,21.32933648,15.5874521,9.3661556,9.811721029,13.54731138,15.25996439,21.16505487,23.04802197,15.92410639,10.75630252,13.68030644,14.55481848
Ireland,IE,IRL,CO2 emissions intensities,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNI,CO2 Emissions Intensities,"Environment, Climate Change, Economic Activity, CO2 Emissions Intensities","Water supply; sewerage, waste management and remediation activities",Units,28.01661675,23.30801105,21.15016618,19.63965503,36.68195081,53.5508321,25.57721554,22.7986937,21.51620582,17.69429699,17.93979405,17.76302379,16.72785731,8.303677343,19.16207329,16.06388838,16.39099985,17.78254488,20.19245151,17.58886039,10.43251467,12.66968326,12.43820762,11.11812254
Ireland,IE,IRL,CO2 emissions intensities,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNI,CO2 Emissions Intensities,"Environment, Climate Change, Economic Activity, CO2 Emissions Intensities",Water transport,Units,1049.414162,1072.362685,1009.560229,927.1327014,1119.26107,1059.790309,892.7584301,699.5708155,915.6952188,1110.210697,1401.184099,1426.457532,1172.187841,1073.547923,1143.373494,1383.461614,2021.406728,1417.99473,1511.48891,1547.229137,1207.826221,1032.856469,723.4988881,717.9701659
Ireland,IE,IRL,CO2 emissions intensities,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNI,CO2 Emissions Intensities,"Environment, Climate Change, Economic Activity, CO2 Emissions Intensities",Wholesale and retail trade; repair of motor vehicles,Units,53.45112377,51.66113977,49.83283921,50.95524092,47.26631393,46.66551915,50.81070355,46.92057819,36.70795032,34.55900759,30.40230725,25.14226286,21.69094471,14.89634795,19.30592253,18.56305517,21.63491302,21.48067418,18.94979074,14.82609754,11.0036941,9.939430241,11.28368646,11.01577775
Ireland,IE,IRL,CO2 emissions intensities,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNI,CO2 Emissions Intensities,"Environment, Climate Change, Economic Activity, CO2 Emissions Intensities",Wood and products of wood and cork,Units,24.80270575,21.50537634,21.89333567,19.66988797,27.61795167,35.52397869,32.1888412,32.8022493,34.20669578,30.71522598,26.19359448,23.19970304,14.61482251,14.80844559,29.90477689,35.4220105,30.73613032,32.3919425,32.746623,35.30761762,27.32516952,21.58939036,22.56244964,19.96450754
Ireland,IE,IRL,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Accomodation and food services,Units,420.5748306,387.1361684,379.0500413,355.3312105,375.0517315,351.3423163,255.5285804,240.8967214,166.3800621,147.1496924,123.5545001,109.9260484,81.6847882,62.60917439,68.58198605,59.5523511,50.8329328,56.56723741,60.00376138,57.67662444,43.91624785,47.65084325,59.35762758,49.79577947
Ireland,IE,IRL,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,IE,IRL,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Administrative and support services,Units,198.4796839,186.9310331,177.1213054,169.6117022,183.9606793,192.0226734,201.7447893,251.6847555,116.7982543,84.58466421,63.54572392,126.1722086,89.23168052,100.6283584,99.22308054,47.16573252,28.94828954,43.41173244,46.62024465,37.96698596,41.1118426,27.31470023,26.76128454,24.31485169
Ireland,IE,IRL,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers","Agriculture, hunting, forestry",Units,340.6990037,308.4127447,315.3436764,332.0414284,373.4999817,402.0020222,391.6581931,374.2256397,317.5269646,264.399393,310.0935411,295.4962083,219.3303645,192.6796565,242.318612,220.2091656,179.9053338,204.0467302,172.5738767,157.7681607,154.404886,148.1093655,118.472052,120.052407
Ireland,IE,IRL,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Air transport,Units,2025.77595,1977.046966,1927.165843,1648.198138,1527.917317,1700.090109,2386.303445,6743.507413,4999.027754,4053.769212,4036.846859,2908.621408,2312.929507,2120.342949,1840.654619,1807.885682,1880.28668,1329.798055,1311.649385,1259.500515,1663.734903,1628.633692,2265.775754,3646.133091
Ireland,IE,IRL,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers","Arts, entertainment and recreation",Units,258.9127267,246.2271597,232.5453301,223.514463,199.2358238,198.9587159,212.4110984,219.2549076,159.4535019,90.20954625,83.4005324,71.43961439,57.02715516,95.95084236,83.05170089,39.26026072,31.00200999,40.69805055,45.2630161,34.18636197,34.68140215,51.33037093,55.96464555,47.69334611
Ireland,IE,IRL,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Basic metals,Units,2606.945071,2329.606468,2423.496925,2251.907491,2390.153798,2640.449203,2097.193898,2275.990789,1559.553582,1280.047792,1004.364513,1264.848311,1026.710417,760.5463435,1466.238733,1169.696998,1041.009245,1144.032235,1110.774776,929.2071873,1010.847633,1037.589195,751.109833,738.0030126
Ireland,IE,IRL,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Chemicals and pharmaceutical products,Units,208.624465,192.4471107,175.9852814,156.7977408,115.7189773,78.83084021,78.19736583,60.25793524,54.61033633,57.79555116,60.9912917,72.23483447,48.30240861,66.21898993,70.46763303,53.85197558,36.30648619,63.50452654,59.9536067,41.12894643,25.08866851,25.34640768,20.00545713,16.66727166
Ireland,IE,IRL,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Coke and refined petroleum products,Units,227.6888559,207.4440977,211.778667,213.6085886,249.9782459,339.9690896,290.2003702,289.1053668,220.9796433,173.7485354,134.9500866,172.5322511,98.71851046,116.7743713,110.3800913,86.24209183,58.57814317,90.83397134,83.59752153,79.36553759,56.08752809,65.98047651,59.74724101,52.95753567
