Country,Year,Temperature,Drought,Extreme temperature,Flood,Landslide,Storm,Total Disasters,Wildfire,Sea level Value,Artificial surfaces (including urban and associated areas): Climate altering,Cover Index: Climate altering,Grassland: Climate regulating,Herbaceous crops: Climate altering,Inland water bodies: Climate regulating,Mangroves: Climate regulating,Permanent snow and glaciers: Climate regulating,Shrub-covered areas: Climate regulating,"Shrubs and/or herbaceous vegetation, aquatic or regularly flooded: Climate regulating",Sparsely natural vegetated areas: Climate neutral,Terrestrial barren land: Climate neutral,Tree-covered areas: Climate regulating,Woody crops: Climate regulating,Carbon stocks in forests,Forest area,Index of carbon stocks in forests,Index of forest extent,Land area,Share of forest area
India,2018,0.874,1,1,9,0,11,23,1,48.68581081,2131.8652,99.60119967,25167.8802,175863.2778,5093.515,351.2264,783.158,21268.1587,707.6921,525.8901,1249.5946,49730.2566,14625.5533,2972.5288,71627.2,126.8856443,110.7603999,297319,24.09102681
India,2019,0.802,0,2,5,0,5,12,0,47.18648649,2201.7818,99.24728445,25180.6988,175160.6088,5106.5357,351.4124,783.158,21362.809,707.5836,528.9671,1250.1991,49992.8105,14871.0366,2983.5844,71893.6,127.3575647,111.1723464,297319,24.18062754
India,2020,0.52,0,0,5,2,4,11,0,79.63300699,2241.1056,99.14298167,25185.7466,174933.7714,5109.5274,351.2729,783.2743,21412.6936,707.2813,530.3699,1250.5092,50138.396,14851.7782,2994.64,72160,127.8294851,111.5842928,297319,24.27022827
Indonesia,1992,0.341,0,0,1,1,0,2,0,-16.945,712.5419,110.1582738,9096.5456,24227.7427,4045.5014,3953,0,6761.0485,0,1595.7212,0,124229.256,15327.7283,11043.7016,115092,100,100,181157,63.53163278
Indonesia,1993,0.289,0,0,2,0,0,2,0,-16.12588235,736.1594,108.0047733,9098.0692,23716.509,4045.0674,3952.6512,0,6760.6288,0,1594.7137,0,124232.5465,15812.3142,10979.1193,113365.5,99.41521147,98.49989574,181157,62.57859205
Indonesia,1994,0.343,0,0,6,0,0,7,1,-12.79352941,758.7306,102.3934274,9099.463,22423.4693,4044.6489,3952.3645,0,6760.1041,0,1593.8224,0,124235.6107,17080.1212,10914.537,111639,98.83042294,96.99979147,181157,61.62555132
Indonesia,1995,0.382,0,0,5,0,0,5,0,-9.469365079,783.1387,100.8559886,9183.8041,22051.0309,3999.4716,3992.3102,0,6835.1796,0,1610.0828,0,123900.7242,17593.0148,10849.9547,109912.5,98.24563442,95.49968721,181157,60.67251058
Indonesia,1996,0.428,0,0,5,1,0,6,0,-6.298208955,805.7389,102.2373139,9191.3554,22341.1535,4000.2466,4003.2538,0,6842.2728,0,1611.9971,0,123905.8134,17246.8076,10785.3724,108186,97.66084589,93.99958294,181157,59.71946985
Indonesia,1997,0.463,1,0,0,0,0,2,1,-3.802575758,826.0373,103.8731908,9231.1172,22691.2251,4005.4782,4017.5688,0,6870.478,0,1621.7007,0,123697.292,16987.755,10720.7901,106459.5,97.07605736,92.49947868,181157,58.76642912
Indonesia,1998,1.05,0,0,1,0,0,2,1,-5.654090909,847.0739,104.6332511,9330.145,22842.3377,4011.2987,4023.1492,0,6953.6391,0,1631.6057,0,123208.7394,17101.2154,10656.2078,104733,96.49126883,90.99937441,181157,57.81338839
Indonesia,1999,0.282,0,0,1,2,0,4,1,-3.688939394,865.2099,104.1376926,9378.5809,22711.9396,4014.2517,4031.3879,0,7000.1205,0,1641.937,0,123011.8935,17293.355,10591.6255,103006.5,95.90648031,89.49927015,181157,56.86034765
Indonesia,2000,0.275,0,0,3,4,0,8,1,-1.308235294,886.45,104.2261037,9380.9542,22710.6946,4020.9015,4032.938,0,7006.0346,0,1644.0219,0,123095.0074,17171.5008,10527.0432,101280,95.32169178,87.99916588,187751.9,53.94352867
Indonesia,2001,0.53,0,0,4,4,0,8,0,3.286901408,923.0359,100.7624485,9360.9458,21889.9812,4036.1156,4025.8231,0,6986.1142,0,1648.2071,0,123306.681,17772.064,10514.0833,101117.92,95.20434073,87.85833942,187751.9,53.85720198
Indonesia,2002,0.607,0,0,7,1,0,9,1,8.160921986,937.3994,99.13744415,9384.2921,21507.6538,4034.1935,4026.6989,0,6998.1963,0,1654.1672,0,123198.1243,18207.7643,10501.1234,100955.84,95.08698967,87.71751295,187751.9,53.77087529
Indonesia,2003,0.594,1,0,8,4,0,13,0,13.67581081,944.7991,102.6117133,9422.0789,22286.9283,4028.4815,4030.1478,0,7026.1341,0,1664.7543,0,123039.4158,17506.4687,10488.1635,100793.76,94.96963862,87.57668648,187751.9,53.6845486
Indonesia,2004,0.54,0,0,1,4,2,7,0,15.12847222,950.4259,106.6394064,9450.1002,23193.1573,4024.6527,4035.5809,0,7035.9188,0,1677.1938,0,122938.8276,16643.1073,10475.2037,100631.68,94.85228848,87.43586001,187751.9,53.59822191
Indonesia,2005,0.71,0,0,3,2,0,6,1,17.19727273,971.2824,103.686362,9520.168,22503.7279,4022.6996,4037.751,0,7082.0689,0,1690.7725,0,122565.5723,17554.9869,10462.2438,100469.6,94.73493742,87.29503354,187751.9,53.51189522
Indonesia,2006,0.422,0,0,8,3,0,12,1,19.15833333,991.2843,98.9580309,9594.5516,21413.2174,4014.6624,4042.1377,0,7135.9844,0,1704.4133,0,122129.5091,18923.3084,10449.2839,100307.52,94.61758637,87.15420707,187751.9,53.42556853
Indonesia,2007,0.464,0,0,8,2,0,10,0,18.08175676,1008.5193,98.54641606,9702.9684,21302.7613,4006.199,4055.9567,0,7222.7002,0,1726.3315,0,121557.2317,19366.1466,10436.324,100145.44,94.50023532,87.0133806,187751.9,53.33924184
Indonesia,2008,0.223,0,0,12,1,0,13,0,20.87125,1024.8475,99.84849951,9783.1381,21581.2033,3991.8219,4070.4656,0,7289.5346,0,1743.8707,0,121164.221,19299.4901,10423.3641,99983.36,94.38288427,86.87255413,187751.9,53.25291515
Indonesia,2009,0.563,0,0,5,2,0,7,0,24.99493151,1042.5011,100.0231539,9783.6249,21603.1109,3983.746,4083.4475,0,7298.5366,0,1767.1298,0,121163.5467,19223.1072,10410.4042,99821.28,94.26553322,86.73172766,187751.9,53.16658846
Indonesia,2010,0.766,0,0,7,1,0,8,0,23.46966216,1059.6896,100.7754321,9865.8515,21756.2956,3983.2344,4084.7806,0,7364.5294,0,1785.6456,0,120689.7633,19359.4156,10397.4443,99659.2,94.14818216,86.59090119,187751.9,53.08026177
Indonesia,2011,0.306,0,0,6,2,0,8,0,23.01410959,1078.6627,99.05716724,9930.1588,21348.2391,3976.7861,4088.2916,0,7415.0995,0,1815.1902,0,120310.6759,19985.5855,10300.2375,98732.94,93.26798091,85.78610155,187751.9,52.58691923
Indonesia,2012,0.459,0,0,7,2,2,11,0,33.50333333,1103.3497,99.65039694,9992.9748,21457.8697,3971.8335,4089.9501,0,7462.7217,0,1832.8147,0,119949.0261,20088.2185,10203.0306,97806.68,92.38777875,84.98130191,187751.9,52.09357668
Indonesia,2013,0.799,0,0,10,2,0,12,0,34.64951923,1154.026,98.96801377,10015.549,21252.6971,3970.3377,4088.9038,0,7476.1649,0,1847.5095,0,119795.225,20348.327,10105.8237,96880.42,91.50757659,84.17650228,187751.9,51.60023414
Indonesia,2014,0.812,0,0,6,2,0,8,0,39.31638889,1217.1765,99.35670369,10050.448,21277.5631,3916.759,4117.3944,0,7505.3609,0,1879.6738,0,119612.3617,20372.1349,10008.6168,95954.16,90.62737443,83.37170264,187751.9,51.10689159
Indonesia,2015,0.841,1,0,6,3,0,11,1,48.40756757,1248.5948,100,10052.2521,21391.7784,3916.0537,4116.8984,0,7504.8497,0,1877.7052,0,119617.3264,20223.32,9911.41,95027.9,89.74717318,82.566903,187751.9,50.61354905
Indonesia,2016,1.488,0,0,10,2,0,12,0,51.99671429,1256.7211,100.5195864,10121.4426,21501.2989,3920.1614,4102.8546,0,7557.7519,0,2050.1214,0,118961.0869,20477.4276,9933.9906,95271.8,89.95163904,82.77882042,187751.9,50.74345453
Indonesia,2017,1.055,0,0,7,2,1,10,0,53.85431373,1261.9643,100.8986938,10146.9216,21581.888,3922.1533,4098.9406,0,7578.7038,0,2077.6586,0,118765.5413,20515.1026,9798.9641,93949.8,88.72898286,81.63017412,187751.9,50.03933382
Indonesia,2018,0.973,0,0,6,2,0,8,0,60.29756757,1268.7886,101.366157,10192.1396,21680.9018,3922.719,4094.6934,0,7616.3642,0,2107.6838,0,118456.3832,20609.2222,9735.8074,93344.27,88.15710305,81.1040472,187751.9,49.71681778
Indonesia,2019,1.118,0,0,11,2,0,14,1,66.93,1275.7407,101.789053,10244.0527,21769.6941,3919.9599,4089.6324,0,7662.0803,0,2132.1752,0,118161.9277,20693.6256,9672.6495,92738.73,87.58521237,80.57791158,187751.9,49.39429641
Indonesia,2020,1.322,0,0,25,1,0,26,0,66.58555556,1312.1522,102.2155999,10290.9598,21829.9735,3919.5414,4077.2007,0,7698.6622,0,2140.4759,0,117929.9745,20750.9254,9609.4928,92133.2,87.01333256,80.05178466,187751.9,49.07178037
Iran,1992,-0.757,0,0,2,0,1,3,0,123.38,180.308,93.60927535,6949.0998,22329.0813,6612.2589,0.7208,0,6851.8883,68.9944,16506.3546,103743.9375,3226.2031,1734.3231,723.3337,9125.98,100,100,162876,5.603023159
Iran,1993,-0.017,0,0,3,0,1,4,0,-23.88470588,184.9467,93.75576333,6949.5922,22359.773,6612.2279,0.7208,0,6851.8159,68.9944,16505.9693,103739.9375,3227.0673,1702.9137,728.9014,9150.94,100.7697277,100.2735049,162876,5.6183477
Iran,1994,0.802,0,0,3,0,0,3,0,-4.028823529,190.2479,93.77694693,6950.0907,22359.4916,6612.2202,0.7208,0,6851.7318,68.9944,16505.5461,103733.9375,3228.0241,1702.4012,734.469,9175.9,101.5394416,100.5470097,162876,5.633672241
Iran,1995,0.698,0,0,3,0,0,3,0,-5.804375,194.9156,94.41478368,6938.5846,22508.1841,6572.3984,0.7208,0,6833.1432,69.8237,16360.9899,103878.9055,3136.934,1708.6958,740.0366,9200.86,102.3091555,100.8205146,162876,5.648996783
Iran,1996,0.239,0,0,3,0,1,4,0,8.63,199.9554,94.59428688,6935.6012,22546.2802,6535.5374,0.7363,0,6813.7946,70.6064,16256.7668,103955.393,3134.5124,1753.9073,745.6043,9225.82,103.0788832,101.0940195,162876,5.664321324
Iran,1997,0.644,0,0,2,0,0,2,0,12.88757576,204.8498,94.68946212,6933.4165,22564.3637,6500.1179,0.7363,0,6812.5681,70.6219,16133.1171,104038.1291,3127.246,1818.604,751.1719,9250.78,103.8485971,101.3675244,162876,5.679645866
Iran,1998,1.165,0,0,3,1,0,4,0,16.66636364,210.4998,95.30066714,6946.7822,22705.6064,6486.0741,0.7905,0,6795.8667,71.3195,15915.8262,104131.4308,3118.4473,1820.5481,756.7396,9275.74,104.6183248,101.6410292,162876,5.694970407
Iran,1999,1.658,1,0,4,0,0,5,0,2.405757576,215.6965,96.98989441,7014.8267,23106.6631,6432.1311,1.1083,0,6793.6295,76.7913,15137.061,104421.0809,3095.2274,1909.4078,762.3072,9300.7,105.3880387,101.9145341,162876,5.710294948
Iran,2000,1.215,0,0,3,0,1,4,0,-20.07588235,220.9629,96.93206711,7044.807,23087.4329,6377.1418,1.1083,0,6797.0862,76.8068,14258.0339,105169.9946,3065.9063,2103.9204,767.8748,9325.66,106.1577526,102.188039,162876,5.72561949
Iran,2001,1.525,0,0,4,0,0,4,0,-16.72277778,233.2105,98.09465145,7066.4934,23354.7655,6355.9908,1.1083,0,6796.6475,76.8145,13711.5434,105541.258,3060.042,2005.4972,779.9484,9462.292,107.8269131,103.6852152,162876,5.809506619
Iran,2002,1.716,0,0,3,0,0,4,1,-11.23142857,241.4241,98.56902676,7070.8365,23460.5859,6353.9215,1.1083,0,6797.0017,76.7835,13482.4657,105594.2578,3053.6963,2071.0418,792.022,9598.924,109.4960735,105.1823914,162876,5.893393747
Iran,2003,0.943,0,0,1,1,0,2,0,-3.122054795,247.452,98.76955009,7083.1363,23502.8871,6354.5647,1.1703,0,6796.8672,76.8145,13151.0844,105807.1491,3052.6217,2130.1623,804.0955,9735.556,111.1652201,106.6795676,162876,5.977280876
Iran,2004,1.528,0,0,2,0,1,3,0,9.721428571,251.8755,99.50836687,7146.1081,23676.0109,6351.7823,1.1703,0,6806.1422,76.6828,12941.4434,105701.2576,3050.1602,2200.5018,816.1691,9872.188,112.8343806,108.1767438,162876,6.061168005
Iran,2005,0.828,0,0,4,0,1,5,0,-13.15181818,269.6628,99.60463872,7156.7085,23681.3688,6347.5119,1.1703,0,6807.192,76.6595,12839.7046,105719.7226,3048.853,2254.55,828.2427,10008.82,114.503541,109.67392,162876,6.145055134
Iran,2006,1.847,0,0,1,0,0,1,0,-8.050555556,282.8986,99.64562836,7154.0458,23678.0288,6333.1115,1.1703,0,6805.3881,76.7835,12520.2644,105997.1148,3047.8773,2306.6974,840.3162,10145.452,116.1726877,111.1710961,162876,6.228942263
Iran,2007,0.874,0,0,1,0,1,2,0,28.31108108,300.5114,99.79508358,7166.719,23696.3939,6327.9885,1.1703,0,6808.1763,76.9618,12313.7252,106101.0284,3051.0371,2359.9468,852.3898,10282.084,117.8418481,112.6682723,162876,6.312829392
Iran,2008,1.136,0,0,2,0,1,3,0,36.09538462,313.7879,99.60065854,7173.3887,23636.3892,6298.6454,1.1703,0,6811.602,80.372,11951.1935,106395.2326,3052.9615,2489.0813,864.4633,10418.716,119.5109947,114.1654485,162876,6.396716521
Iran,2009,1.177,0,0,0,0,0,0,0,26.79527778,329.2965,99.91793477,7189.4736,23697.0506,6281.7107,1.1703,0,6815.8767,81.333,11757.6941,106498.61,3049.2072,2501.5414,876.5369,10555.348,121.1801552,115.6626247,162876,6.480603649
Iran,2010,2.214,0,0,0,0,0,0,0,64.88540541,343.2357,99.94002344,7205.2338,23688.5337,6282.0129,1.1703,0,6821.8581,81.3718,11660.2866,106492.6333,3053.2189,2574.1848,888.6105,10691.98,122.8493156,117.1598009,162876,6.564490778
Iran,2011,1.345,0,0,0,0,0,0,0,47.34780822,356.1169,99.8353495,7222.8971,23650.4268,6280.6179,1.1703,0,6822.9587,81.3485,11653.877,106433.0985,3055.6719,2645.1667,888.6105,10691.98,122.8493156,117.1598009,162876,6.564490778
Iran,2012,1.09,0,0,1,0,0,1,0,45.99865672,372.7009,99.92065275,7246.3245,23654.4502,6279.5173,1.1703,0,6824.7122,81.5656,11582.2707,106378.7187,3060.0757,2722.5111,888.6105,10691.98,122.8493156,117.1598009,162876,6.564490778
Iran,2013,1.642,0,0,0,0,0,0,0,50.186,395.5453,99.49916778,7250.0931,23530.1799,6277.6339,1.1703,0,6825.2292,82.1313,11547.6263,106360.5405,3065.5669,2867.7757,888.6105,10691.98,122.8493156,117.1598009,162876,6.564490778
Iran,2014,1.079,0,0,1,0,0,1,0,55.86888889,431.1605,99.96392484,7266.3303,23606.3784,6278.533,1.1703,0,6828.7657,82.2941,11444.6386,106312.0677,3075.4936,2877.0625,888.6105,10691.98,122.8493156,117.1598009,162876,6.564490778
Iran,2015,1.856,0,0,5,0,0,5,0,96.04621622,449.7034,100,7267.7965,23596.4164,6278.502,1.1703,0,6828.391,82.2864,11444.1038,106300.0522,3078.9681,2875.8484,888.6105,10691.98,122.8493156,117.1598009,162876,6.564490778
Iran,2016,1.669,0,0,0,0,1,1,0,63.44043478,449.7266,99.90600458,7265.3581,23573.8151,6280.6489,1.1703,0,6831.4609,82.2786,11488.9245,106265.2849,3091.6459,2873.0938,888.5937,10702.08,122.846993,117.270474,162876,6.570691815
Iran,2017,1.737,0,0,2,0,0,2,0,54.54692308,472.4606,100.0631018,7263.719,23588.8798,6284.0746,1.1703,0,6832.36,82.2786,11499.1318,106240.0989,3096.3837,2843.0102,888.5505,10710.59,122.8410207,117.3637242,162250,6.601288136
Iran,2018,2.044,0,0,1,0,0,1,0,51.14837838,482.5924,100.2159898,7297.0374,23615.496,6292.507,1.1703,0,6832.0531,82.2786,11581.7205,106105.3006,3098.7217,2814.5803,888.5199,10727.03,122.8367903,117.5438693,162250,6.611420647
Iran,2019,1.597,0,0,3,0,0,3,0,102.0267568,518.225,100.2166701,7348.2917,23579.9979,6299.7924,1.1703,0,6831.4109,82.2786,11717.9885,105866.8282,3107.1739,2850.0975,888.5924,10743.47,122.8468133,117.7240143,162250,6.621553159
Iran,2020,1.346,0,0,6,1,0,7,0,119.9385714,518.2482,100.2810687,7375.9743,23595.6621,6306.9848,1.1548,0,6832.8517,82.4491,11777.1367,105752.8129,3109.3987,2851.9909,888.5345,10751.87,122.8388087,117.8160592,162250,6.626730354
Italy,1992,0.542,0,0,2,0,0,2,0,13.02,496.6885,99.13485365,3263.2947,10846.3305,390.4668,0,42.3096,1303.6798,31.7148,238.7133,901.6544,9098.0623,3568.7526,419.2432,7745.65,100,100,29411,26.33589473
Italy,1993,0.527,0,0,0,0,1,1,0,-26.17411765,509.8429,99.0757517,3264.5709,10826.4138,390.2576,0,42.3096,1303.4617,31.707,238.5506,890.8426,9100.2313,3583.4797,428.8748,7823.6,102.2973778,101.0063713,29411,26.60093162
Italy,1994,1.513,0,0,1,0,1,3,1,-17.40647059,525.026,98.68438578,3266.0252,10766.4505,389.8933,0,42.3096,1303.2652,31.6915,238.3801,878.4109,9102.7087,3637.5065,438.5065,7901.55,104.5947794,102.0127426,29411,26.86596852
Italy,1995,0.418,0,0,0,0,0,0,0,-11.13,540.4532,100.0853979,3265.6749,10911.3272,391.3581,0,42.3096,1289.2272,31.8698,237.1865,866.6147,9121.3458,3484.3004,448.1382,7979.5,106.892181,103.019114,29411,27.13100541
Italy,1996,0.233,0,0,2,1,0,3,0,15.53818182,555.8456,100.0670863,3273.5203,10893.8397,397.202,0,42.3096,1288.0674,31.831,239.8372,859.5153,9103.5249,3496.1747,457.7698,8057.45,109.1895587,104.0254853,29411,27.3960423
Italy,1997,0.931,1,0,0,0,1,2,0,9.429090909,572.4412,99.59483918,3288.7282,10823.2095,397.3647,0,42.3096,1289.7318,31.8155,240.9145,848.812,9077.9469,3568.3937,467.4015,8135.4,111.4869603,105.0318566,29411,27.66107919
Italy,1998,0.969,0,1,0,1,0,2,0,0.659393939,590.554,99.32353052,3325.8194,10774.0535,397.5352,0,42.3096,1296.8494,31.645,242.6583,837.8141,9010.1151,3632.3139,477.0332,8213.35,113.7843619,106.0382279,29411,27.92611608
Italy,1999,0.918,0,0,0,1,0,2,1,1.723030303,609.2829,100.0782363,3379.3908,10841.6781,415.5007,0,42.3096,1337.9154,31.3195,245.433,830.3117,8798.2616,3650.2642,486.6649,8291.3,116.0817635,107.0445992,29411,28.19115297
Italy,2000,1.243,0,0,4,0,0,4,0,0.17,626.9074,100.7299458,3400.8363,10898.6223,415.927,0,42.3096,1351.4899,31.2575,246.3243,820.2594,8742.281,3605.4529,496.2965,8369.25,118.3791413,108.0509705,29571.8,28.30145612
Italy,2001,1.533,0,0,2,0,1,3,0,0.356111111,657.5061,100.7658157,3409.8124,10872.1278,414.9659,0,42.3096,1355.8186,31.3118,246.5568,797.7133,8705.6002,3647.945,505.9811,8435.129,120.6891608,108.9014996,29571.8,28.52423255
Italy,2002,0.913,1,0,3,0,0,4,0,12.80285714,698.7713,102.6121082,3417.7481,11042.1156,414.7257,0,42.3096,1355.662,31.3893,246.518,771.2224,8687.4762,3473.7294,515.6657,8501.008,122.9991804,109.7520286,29571.8,28.74700897
Italy,2003,1.526,0,1,2,0,0,3,0,1.433783784,734.4388,102.0968491,3414.9413,10947.4921,414.3614,0,42.3096,1362.7339,31.3583,246.7428,754.8147,8683.7211,3548.7536,525.3502,8566.887,125.3091762,110.6025576,29571.8,28.9697854
Italy,2004,0.746,0,0,0,0,1,1,0,9.235555556,769.868,102.6423739,3420.0124,10974.4819,414.2917,0,42.3096,1372.5262,31.3273,246.549,739.7711,8663.2076,3507.3228,535.0348,8632.766,127.6191957,111.4530866,29571.8,29.19256183
Italy,2005,0.563,0,1,0,0,0,1,0,-2.808484848,802.879,102.2187007,3419.7229,10892.9941,413.9971,0,42.3096,1367.8786,31.2962,246.4948,715.6905,8672.4783,3575.9263,544.7194,8698.645,129.9292153,112.3036156,29571.8,29.41533826
Italy,2006,0.84,0,0,0,1,1,2,0,8.860555556,824.4911,101.1282529,3417.4051,10746.6129,413.7181,0,42.3096,1363.0652,31.366,246.4483,702.6388,8685.623,3707.9894,554.4039,8764.524,132.239211,113.1541446,29571.8,29.63811469
Italy,2007,1.552,0,1,0,0,0,2,1,-1.857837838,852.1427,100.6827058,3415.8488,10667.9818,413.3461,0,42.3096,1360.2456,31.4358,246.3863,688.7035,8698.0098,3765.2576,564.0885,8830.403,134.5492306,114.0046736,29571.8,29.86089112
Italy,2008,1.133,0,0,3,0,0,3,0,27.48288462,871.2262,101.686038,3414.1821,10763.6997,412.5711,0,42.3096,1357.3683,31.6218,246.0298,680.0385,8711.7482,3650.8724,573.7731,8896.282,136.8592502,114.8552026,29571.8,30.08366755
Italy,2009,1.234,0,1,1,0,1,4,1,18.47109589,886.5081,99.6613345,3413.1653,10516.751,412.4936,0,42.3096,1356.184,31.521,245.9755,672.8229,8719.6234,3884.3132,583.4577,8962.161,139.1692698,115.7057316,29571.8,30.30644398
Italy,2010,0.755,0,1,1,0,1,3,0,56.18472973,899.9357,99.88659717,3418.0259,10529.0979,412.168,0,42.3096,1357.631,31.5365,246.0918,667.5216,8708.1078,3869.2416,593.1422,9028.04,141.4792655,116.5562606,29571.8,30.52922041
Italy,2011,1.253,0,1,2,1,0,4,0,13.28890411,912.7356,99.42762325,3419.6721,10463.7822,412.4393,0,42.3096,1357.7139,31.4978,246.0918,663.2356,8707.337,3924.8526,602.8135,9081.848,143.7861127,117.2509473,29571.8,30.71117754
Italy,2012,1.543,1,1,1,0,0,3,0,27.69811594,926.884,101.6893953,3422.7956,10708.426,412.5401,0,42.3096,1358.5506,31.4435,246.208,658.3761,8700.3527,3673.7814,612.4847,9135.656,146.092936,117.945634,29571.8,30.89313468
Italy,2013,1.006,0,0,1,0,0,1,0,27.45980769,944.2644,102.5898128,3424.5968,10794.0715,412.0828,0,42.3096,1358.4134,31.428,246.3243,653.3228,8701.6006,3573.2535,622.156,9189.464,148.3997832,118.6403207,29571.8,31.07509181
Italy,2014,1.638,0,0,4,0,1,5,0,36.57444444,966.2601,100.9735533,3431.4939,10587.1432,413.3616,0,42.3096,1364.1398,31.3893,246.3708,648.1377,8685.4502,3765.6114,631.8273,9243.272,150.7066304,119.3350074,29571.8,31.25704895
Italy,2015,1.704,0,0,3,0,1,4,0,17.76513514,982.0477,100,3432.5917,10459.9615,413.1368,0,42.3096,1363.9224,31.3273,246.3708,644.5493,8687.928,3877.5224,641.4985,9297.08,153.0134538,120.0296941,29571.8,31.43900608
Italy,2016,1.716,0,0,1,0,0,1,0,43.21714286,982.1756,100.2045966,3429.8907,10483.2436,413.2144,0,42.3096,1363.524,31.3583,245.9057,643.968,8707.8048,3838.2729,645.2114,9350.89,153.8990734,120.7244066,29571.8,31.62096998
Italy,2017,1.606,1,0,1,0,2,4,0,17.20058824,989.6451,100.0764626,3430.9502,10461.113,413.3074,0,42.3096,1363.6608,31.3428,245.6112,639.062,8710.2353,3854.4302,648.9243,9404.7,154.784693,121.4191191,29571.8,31.80293388
Italy,2018,1.834,0,2,1,0,1,4,0,60.83810811,994.1558,100.3827987,3430.5413,10491.6533,413.5399,0,42.3096,1367.2427,31.3118,245.5105,635.241,8727.0739,3803.0878,652.6372,9458.51,155.6703126,122.1138316,29571.8,31.98489777
Italy,2019,1.698,0,1,1,0,3,5,0,46.38135135,994.3651,101.1581512,3436.2988,10580.1599,414.2529,0,42.3096,1372.7742,31.3118,245.5647,635.6208,8733.7319,3695.2779,656.3501,9512.32,156.5559322,122.8085442,29571.7,32.16697045
Italy,2020,1.902,0,0,3,1,3,7,0,61.53277778,994.0047,101.1425675,3436.0236,10578.5886,414.9349,0,42.2786,1374.4483,31.3815,245.7817,635.7293,8733.3797,3694.7291,660.063,9566.13,157.4415518,123.5032567,29571.7,32.34893496
Japan,1992,0.333,0,0,0,0,2,2,0,-25.70666667,900.5926,92.50201079,1279.5868,6979.9665,954.5279,2.8444,0,868.0276,70.6607,7.6884,4.0147,25696.4838,667.7906,1191.796,24935.2,100,100,36460,68.390565
Japan,1993,0.012,0,0,1,2,3,6,0,-23.27627451,925.9598,92.64087269,1281.0246,6966.4233,954.0861,2.8444,0,867.8838,70.6607,7.4094,4.007,25699.079,652.7769,1213.844,24927.8,101.849981,99.97032308,36460,68.37026879
Japan,1994,0.965,0,0,0,0,3,3,0,-14.62235294,948.7402,92.84722253,1282.3898,6961.2336,953.6831,2.8444,0,867.7935,70.6607,7.2777,3.9915,25701.7041,631.8888,1235.892,24920.4,103.6999621,99.94064615,36460,68.34997257
Japan,1995,0.348,0,0,1,0,1,2,0,-9.706666667,970.3523,94.31711344,1285.7372,7064.8273,953.8691,2.8444,0,863.8548,71.2497,7.2312,3.9992,25585.5932,622.5593,1257.94,24913,105.5499431,99.91096923,36460,68.32967636
Japan,1996,-0.127,0,0,0,1,1,2,0,-5.49959596,989.4533,94.5630747,1286.9226,7066.6676,956.2795,2.8444,0,863.8021,71.273,7.2157,3.9605,25581.6976,601.9413,1279.988,24905.6,107.3999241,99.88129231,36450,68.32812071
Japan,1997,0.454,0,0,0,1,2,3,0,5.475151515,1005.4734,95.12419255,1291.7066,7098.4626,956.1865,2.8444,0,865.697,71.4125,7.2157,3.9605,25538.7793,590.3733,1302.036,24898.2,109.2499052,99.85161539,36450,68.30781893
Japan,1998,1.199,0,0,1,1,5,7,0,-0.492525253,1020.6914,95.56490598,1297.6395,7120.8101,956.481,2.8444,0,868.679,72.7998,7.2079,3.9527,25500.1264,580.9702,1324.084,24890.8,111.0998862,99.82193846,36450,68.28751715
Japan,1999,0.948,0,0,2,0,1,3,0,5.821616162,1034.9212,98.38905885,1328.1902,7347.1611,956.946,2.8444,0,883.4998,74.7607,7.5644,3.9915,25199.9646,592.2761,1346.132,24883.4,112.9498673,99.79226154,36450,68.26721536
Japan,2000,0.636,0,0,1,0,3,4,0,3.319803922,1048.8894,98.81773872,1340.7455,7369.7077,956.7987,2.8444,0,892.4721,75.5047,7.5644,3.9837,25147.1696,586.4139,1368.18,24876,114.7998483,99.76258462,36450,68.24691358
